Title,Authors,Link
Molecular Mechanism of Microgravity-Induced Intestinal Flora Dysbiosis on the Abnormalities of Liver and Brain Metabolism,"Yi Xiong, Jianguo Guo, Wenchen Yu, Deyong Zeng, Chenchen Song, Li Zhou, Nadtochii Liudmila Anatolyevna, Denis Baranenko, Dan Xiao, Yingyu Zhou, Weihong Lu",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11988970/
Genomic Characterization of Potential Plant Growth-Promoting Features ofSphingomonasStrains Isolated from the International Space Station,"Jonathan Lombardino, Swati Bijlani, Nitin K Singh, Jason M Wood, Richard Barker, Simon Gilroy, Clay C C Wang, Kasthuri Venkateswaran",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8754149/
"Genomic Characterization of the Titan-like Cell ProducingNaganishia tulchinskyi, the First Novel Eukaryote Isolated from the International Space Station","Swati Bijlani, Ceth Parker, Nitin K Singh, Maria A Sierra, Jonathan Foox, Clay C C Wang, Christopher E Mason, Kasthuri Venkateswaran",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8875396/
Metabolic modeling of the International Space Station microbiome reveals key microbial interactions,"Rachita K Kumar, Nitin Kumar Singh, Sanjaay Balakrishnan, Ceth W Parker, Karthik Raman, Kasthuri Venkateswaran",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9258157/
"Microbial Burden Estimation of Food Items, Built Environments, and the International Space Station Using Film Media","Anna C Simpson, Takeo Suzuki, Daniel R Miller, Kasthuri Venkateswaran",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9503880/
Multidrug-resistantAcinetobacter pittiiis adapting to and exhibiting potential succession aboard the International Space Station,"Braden T Tierney, Nitin K Singh, Anna C Simpson, Andrea M Hujer, Robert A Bonomo, Christopher E Mason, Kasthuri Venkateswaran",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9743659/
Characterization of metagenome-assembled genomes from the International Space Station,"Nitin K Singh, Jason M Wood, Jose Patane, Livia Maria Silva Moura, Jonathan Lombardino, João Carlos Setubal, Kasthuri Venkateswaran",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10233975/
Comparative genomic analysis ofCohnella hashimotonissp. nov. isolated from the International Space Station,"Anna C Simpson, V V Ramprasad Eedara, Nitin K Singh, Namita Damle, Ceth W Parker, Fathi Karouia, Christopher E Mason, Kasthuri Venkateswaran",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10308117/
Genomic analysis reveals the presence of emerging pathogenicKlebsiellalineages aboard the International Space Station,"Georgios Miliotis, Francesca McDonagh, Nitin Kumar Singh, Louise O'Connor, Alma Tuohy, Dearbháile Morris, Kasthuri Venkateswaran",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10715203/
"Phylogenomics, phenotypic, and functional traits of five novel (Earth-derived) bacterial species isolated from the International Space Station and their prevalence in metagenomes","Anna C Simpson, Pratyay Sengupta, Flora Zhang, Asif Hameed, Ceth W Parker, Nitin K Singh, Georgios Miliotis, Punchappady D Rekha, Karthik Raman, Christopher E Mason, Kasthuri Venkateswaran",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10628120/
"Genomic, functional, and metabolic enhancements in multidrug-resistantEnterobacter bugandensisfacilitating its persistence and succession in the International Space Station","Pratyay Sengupta, Shobhan Karthick Muthamilselvi Sivabalan, Nitin Kumar Singh, Karthik Raman, Kasthuri Venkateswaran",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10960378/
"Phylogenomics, phenotypic, and functional traits of five novel (Earth-derived) bacterial species isolated from the International Space Station and their prevalence in metagenomes","Anna C Simpson, Pratyay Sengupta, Flora Zhang, Asif Hameed, Ceth W Parker, Nitin K Singh, Georgios Miliotis, Punchappady D Rekha, Karthik Raman, Christopher E Mason, Kasthuri Venkateswaran",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10628120/
Adaptation to space conditions of novel bacterial species isolated from the International Space Station revealed by functional gene annotations and comparative genome analysis,"Lukasz M Szydlowski, Alper A Bulbul, Anna C Simpson, Deniz E Kaya, Nitin K Singh, Ugur O Sezerman, Paweł P Łabaj, Tomasz Kosciolek, Kasthuri Venkateswaran",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11451251/
Spatial regulation of a common precursor from two distinct genes generates metabolite diversity†,"Chun-Jun Guo, Wei-Wen Sun, Kenneth S Bruno, Berl R Oakley, Nancy P Keller, Clay C C Wang",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5523082/
Recent advances in the genome mining ofAspergillussecondary metabolites (covering 2012–2018),"Jillian Romsdahl, Clay C C Wang",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6590338/
Cortical Thinning and Structural Bone Changes in Non-human Primates Following Single Fraction Whole Chest Radiation,"Michael Farris, Emory R McTyre, Catherine Okoukoni, Greg Dugan, Brendan J Johnson, William Blackstock, Michael T Munley, J Daniel Bourland, J Mark Cline, Jeffrey S Willey",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6036641/
Knee and Hip Joint Cartilage Damage from Combined Spaceflight Hazards of Low-Dose Radiation Less than 1 Gy and Prolonged Hindlimb Unloading,"Andy T Kwok, Joseph E Moore, Samuel Rosas, Bethany A Kerr, Rachel N Andrews, Callistus M Nguyen, Jingyun Lee, Cristina M Furdui, Boyce E Collins, Michael T Munley, Jeffrey S Willey",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6599637/
THE INDIVIDUAL AND COMBINED EFFECTS OF SPACEFLIGHT RADIATION AND MICROGRAVITY ON BIOLOGIC SYSTEMS AND FUNCTIONAL OUTCOMES,"Jeffrey S Willey, Richard A Britten, Elizabeth Blaber, Candice GT Tahimic, Jeffrey Chancellor, Marie Mortreux, Larry D Sanford, Angela J Kubik, Michael D Delp, Xiao Wen Mao",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8274610/
Spaceflight and hind limb unloading induces an arthritic phenotype in knee articular cartilage and menisci of rodents,"Andy T Kwok, Nequesha S Mohamed, Johannes F Plate, Raghunatha R Yammani, Samuel Rosas, Ted A Bateman, Eric Livingston, Joseph E Moore, Bethany A Kerr, Jingyun Lee, Cristina M Furdui, Li Tan, Mary L Bouxsein, Virginia L Ferguson, Louis S Stodieck, David C Zawieja, Michael D Delp, Xiao W Mao, Jeffrey S Willey",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8131644/
αKlotho decreases after reduced weight-bearing from both spaceflight and hindlimb unloading,"Jeffrey S Willey, Serena Aunon-Chancellor, Lauren A Miles, Joseph E Moore, Xiao W Mao, Robert W Wallace, Matthew C Foy",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9163032/
Prolonged Exposure to Particulate Chromate Inhibits RAD51 Nuclear Import Mediator Proteins,"Cynthia L Browning, John Pierce Wise, Sr",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5568470/
"Transcriptomics, NF-κB Pathway, and Their Potential Spaceflight-Related Health Consequences","Ye Zhang, Maria Moreno-Villanueva, Stephanie Krieger, Govindarajan T Ramesh, Srujana Neelam, Honglu Wu",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5485990/
Interplay of space radiation and microgravity in DNA damage and DNA damage response,"María Moreno-Villanueva, Michael Wong, Tao Lu, Ye Zhang, Honglu Wu",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5460239/
"Synergistic Effects of Weightlessness, Isoproterenol, and Radiation on DNA Damage Response and Cytokine Production in Immune Cells","Maria Moreno-Villanueva, Alan H Feiveson, Stephanie Krieger, AnneMarie Kay Brinda, Gudrun von Scheven, Alexander Bürkle, Brian Crucian, Honglu Wu",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6275019/
Transcriptome and proteome responses in RNAlater preserved tissue ofArabidopsis thaliana,"Colin P S Kruse, Proma Basu, Darron R Luesse, Sarah E Wyatt",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5397022/
Spaceflight induces novel regulatory responses in Arabidopsis seedling as revealed by combined proteomic and transcriptomic analyses,"Colin P S Kruse, Alexander D Meyers, Proma Basu, Sarahann Hutchinson, Darron R Luesse, Sarah E Wyatt",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7251690/
Microbial applications for sustainable space exploration beyond low Earth orbit,"Allison P Koehle, Stephanie L Brumwell, Emily P Seto, Anne M Lynch, Camilla Urbaniak",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10284894/
Toward sustainable space exploration: a roadmap for harnessing the power of microorganisms,"Rosa Santomartino, Nils J H Averesch, Marufa Bhuiyan, Charles S Cockell, Jesse Colangelo, Yosephine Gumulya, Benjamin Lehner, Ivanna Lopez-Ayala, Sean McMahon, Anurup Mohanty, Sergio R Santa Maria, Camilla Urbaniak, Rik Volger, Jiseon Yang, Luis Zea",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10030976/
Longitudinal characterization of multispecies microbial populations recovered from spaceflight potable water,"Jiseon Yang, Jennifer Barrila, C Mark Ott, Olivia King, Rebekah Bruce, Robert J C McLean, Cheryl A Nickerson",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8421509/
Designing a Novel Monitoring Approach for the Effects of Space Travel on Astronauts’ Health,"Anurag Sakharkar, Jian Yang",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9964234/
"Draft genome sequence ofSphingomonas paucimobilisstrain Sph5, isolated from tap water filtration membrane","Sara Koroli, Kristina Buss, Joy M Blain, Gautam Sai Nakka, Mina Hong, Robert JC McLean, Caroline M Plugge, Jiseon Yang",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10793275/
Overexpression of CupB5 activates alginate overproduction inPseudomonas aeruginosaby a novel AlgW-dependent mechanism,"Anna K de Regt, Yeshi Yin, T Ryan Withers, Xin Wang, Tania A Baker, Robert T Sauer, Hongwei D Yu",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4116675/
Burn Injury-Associated MHCII+Immune Cell Accumulation Around Lymphatic Vessels of the Mesentery and Increased Lymphatic Endothelial Permeability Are Blocked by Doxycycline Treatment,"Walter E Cromer, Scott D Zawieja, Karen M Doersch, Hayden Stagg, Felicia Hunter, Binu Tharakan, Ed Childs, David C Zawieja",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5810432/
Future space experiment platforms for astrobiology and astrochemistry research,"Andreas Elsaesser, David J Burr, Paul Mabey, Riccardo Giovanni Urso, Daniela Billi, Charles Cockell, Hervé Cottin, Adrienne Kish, Natalie Leys, Jack J W A van Loon, Eva Mateo-Marti, Christine Moissl-Eichinger, Silvano Onofri, Richard C Quinn, Elke Rabbow, Petra Rettberg, Rosa de la Torre Noetzel, Klaus Slenzka, Antonio J Ricco, Jean-Pierre de Vera, Frances Westall",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10261121/
The smallest space miners: principles of space biomining,"Rosa Santomartino, Luis Zea, Charles S Cockell",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8739323/
The smallest space miners: principles of space biomining,"Rosa Santomartino, Luis Zea, Charles S Cockell",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8739323/
"Simulated Micro-, Lunar, and Martian Gravities on Earth—Effects onEscherichia coliGrowth, Phenotype, and Sensitivity to Antibiotics","Lily A Allen, Amir H Kalani, Frederico Estante, Aaron J Rosengren, Louis Stodieck, David Klaus, Luis Zea",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9502502/
Biofilm formation ofPseudomonas aeruginosain spaceflight is minimized on lubricant impregnated surfaces,"Pamela Flores, Samantha A McBride, Jonathan M Galazka, Kripa K Varanasi, Luis Zea",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10432549/
Competitive Growth Assay of MutagenizedChlamydomonas reinhardtiiCompatible With the International Space Station Veggie Plant Growth Chamber,"Junya Zhang, Bárbara S F Müller, Kevin N Tyre, Hope L Hersh, Fang Bai, Ying Hu, Marcio F R Resende, Jr, Bala Rathinasabapathi, A Mark Settles",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7261848/
Spatial Characterization of Microbial Communities on Multi-Species Leafy Greens Grown Simultaneously in the Vegetable Production Systems on the International Space Station,"Mary E Hummerick, Christina L M Khodadad, Anirudha R Dixit, Lashelle E Spencer, Gretchen J Maldonado-Vasquez, Jennifer L Gooden, Cory J Spern, Jason A Fischer, Nicole Dufour, Raymond M Wheeler, Matthew W Romeyn, Trent M Smith, Gioia D Massa, Ye Zhang",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8537831/
Response ofArabidopsis thalianaand Mizuna Mustard Seeds to Simulated Space Radiation Exposures,"Ye Zhang, Jeffrey T Richards, Alan H Feiveson, Stephanie E Richards, Srujana Neelam, Thomas W Dreschel, Ianik Plante, Megumi Hada, Honglu Wu, Gioia D Massa, Grace L Douglas, Howard G Levine",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8879990/
Editorial: Revisiting the limits of plant life - plant adaptations to extreme terrestrial environments relating to astrobiology and space biology,"Agata K Zupanska, Carmen Arena, Gustavo E Zuñiga, Angelica Casanova-Katny, Johanna D Turnbull, León A Bravo, Patricio Ramos, Hang Sun, Vladimir V Shishov",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10472590/
Metagenomic interrogation of urban Superfund site reveals antimicrobial resistance reservoir and bioremediation potential,"Sergios-Orestis Kolokotronis, Chandrima Bhattacharya, Rupobrata Panja, Ian Quate, Matthew Seibert, Ellen Jorgensen, Christopher E Mason, Elizabeth M Hénaff",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11999716/
"In situmonitoring of barrier function on-chipviaautomated, non-invasive luminescence sensing†","Bryan G Schellberg, Abigail N Koppes, Ryan A Koppes",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11969330/
37-Day microgravity exposure in 16-Week female C57BL/6J mice is associated with bone loss specific to weight-bearing skeletal sites,"Rukmani Cahill, Elizabeth A Blaber, Cassandra M Juran, Margareth Cheng-Campbell, Joshua S Alwood, Yasaman Shirazi-Fard, Eduardo A C Almeida",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11940681/
Effects of Space Flight on Inflammasome Activation in the Brain of Mice,"Upal Roy, Roey Hadad, Angel A Rodriguez, Alen Saju, Deepa Roy, Mario Gil, Robert W Keane, Ryan T Scott, Xiao W Mao, Juan Pablo de Rivero Vaccari",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11941215/
Immunization induces inflammation in the mouse heart during spaceflight,"Alicia L Veliz, Lorelei Hughes, Delia Carrillo, Michael J Pecaut, Mary Kearns-Jonker",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11892206/
Analyzing the relationship between gene expression and phenotype in space-flown mice using a causal inference machine learning ensemble,"James A Casaletto, Ryan T Scott, Makenna Myrick, Graham Mackintosh, Hamed Chok, Amanda Saravia-Butler, Adrienne Hoarfrost, Jonathan M Galazka, Lauren M Sanders, Sylvain V Costes",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11748630/
Sex-specific cardiovascular adaptations to simulated microgravity in Sprague-Dawley rats,"Ebrahim Elsangeedy, Dina N Yamaleyeva, Nicholas P Edenhoffer, Allyson Deak, Anna Soloshenko, Jonathan Ray, Xuming Sun, Omar H Shaltout, Nildris Cruz-Diaz, Brian Westwood, Daniel Kim-Shapiro, Debra I Diz, Shay Soker, Victor M Pulgar, April Ronca, Jeffrey S Willey, Liliya M Yamaleyeva",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11659408/
NASA open science data repository: open science for life in space,"Samrawit G Gebre, Ryan T Scott, Amanda M Saravia-Butler, Danielle K Lopez, Lauren M Sanders, Sylvain V Costes",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11701653/
Artificial Gravity Attenuates the Transcriptomic Response to Spaceflight in the Optic Nerve and Retina,"Isaac Kremsky, Reyna Pergerson, Stephen Justinen, Seta Stanbouly, Jeffrey Willey, Charles A Fuller, Satoru Takahashi, Martha Hotz Vitaterna, Mary Bouxsein, Xiaowen Mao",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11593819/
Effect of Simulated Cosmic Radiation on Cytomegalovirus Reactivation and Lytic Replication,"Satish K Mehta, Douglass M Diak, Sara Bustos-Lopez, Mayra Nelman-Gonzalez, Xi Chen, Ianik Plante, Stephen J Stray, Ritesh Tandon, Brian E Crucian",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11477029/
Protein kinase 2 of the giant sarcomeric protein UNC-89 regulates mitochondrial morphology and function,"Yohei Matsunaga, Hiroshi Qadota, Nasab Ghazal, Leila Lesanpezeshki, Till Dorendorf, Jasmine C Moody, Arnaud Ahier, Courtney J Matheny, Siva A Vanapalli, Steven Zuryn, Olga Mayans, Jennifer Q Kwong, Guy M Benian",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11487192/
Author Correction: To boldly go where no microRNAs have gone before: spaceflight impact on risk for small-for-gestational-age infants,"Giada Corti, JangKeun Kim, Francisco J Enguita, Joseph W Guarnieri, Lawrence I Grossman, Sylvain V Costes, Matias Fuentealba, Ryan T Scott, Andrea Magrini, Lauren M Sanders, Kanhaiya Singh, Chandan K Sen, Cassandra M Juran, Amber M Paul, David Furman, Jean Calleja-Agius, Christopher E Mason, Diego Galeano, Massimo Bottini, Afshin Beheshti",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11484870/
Adaptation to space conditions of novel bacterial species isolated from the International Space Station revealed by functional gene annotations and comparative genome analysis,"Lukasz M Szydlowski, Alper A Bulbul, Anna C Simpson, Deniz E Kaya, Nitin K Singh, Ugur O Sezerman, Paweł P Łabaj, Tomasz Kosciolek, Kasthuri Venkateswaran",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11451251/
Celebrating 30 years of access to NASA Space Life Sciences data,"Lauren M Sanders, Danielle K Lopez, Alan E Wood, Ryan T Scott, Samrawit G Gebre, Amanda M Saravia-Butler, Sylvain V Costes",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11403809/
Predicting how varying moisture conditions impact the microbiome of dust collected from the International Space Station,"Nicholas Nastasi, Ashleigh Bope, Marit E Meyer, John M Horack, Karen C Dannemiller",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11386075/
Spaceflight alters host-gut microbiota interactions,"E Gonzalez, M D Lee, B T Tierney, N Lipieta, P Flores, M Mishra, L Beckett, A Finkelstein, A Mo, P Walton, F Karouia, R Barker, R J Jansen, S J Green, S Weging, J Kelliher, N K Singh, D Bezdan, J Galazska, N J B Brereton",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11362537/
